id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	B_cell|B_cell	B_cell|CancerHR-proficient	B_cell|CancerHRD	B_cell|DC	B_cell|EC	B_cell|Fibroblast	B_cell|Mast	B_cell|Myeloid	B_cell|T_cell	CancerHR-proficient|B_cell	CancerHR-proficient|CancerHR-proficient	CancerHR-proficient|CancerHRD	CancerHR-proficient|DC	CancerHR-proficient|EC	CancerHR-proficient|Fibroblast	CancerHR-proficient|Mast	CancerHR-proficient|Myeloid	CancerHR-proficient|T_cell	CancerHRD|B_cell	CancerHRD|CancerHR-proficient	CancerHRD|CancerHRD	CancerHRD|DC	CancerHRD|EC	CancerHRD|Fibroblast	CancerHRD|Mast	CancerHRD|Myeloid	CancerHRD|T_cell	DC|B_cell	DC|CancerHR-proficient	DC|CancerHRD	DC|DC	DC|EC	DC|Fibroblast	DC|Mast	DC|Myeloid	DC|T_cell	EC|B_cell	EC|CancerHR-proficient	EC|CancerHRD	EC|DC	EC|EC	EC|Fibroblast	EC|Mast	EC|Myeloid	EC|T_cell	Fibroblast|B_cell	Fibroblast|CancerHR-proficient	Fibroblast|CancerHRD	Fibroblast|DC	Fibroblast|EC	Fibroblast|Fibroblast	Fibroblast|Mast	Fibroblast|Myeloid	Fibroblast|T_cell	Mast|B_cell	Mast|CancerHR-proficient	Mast|CancerHRD	Mast|DC	Mast|EC	Mast|Fibroblast	Mast|Mast	Mast|Myeloid	Mast|T_cell	Myeloid|B_cell	Myeloid|CancerHR-proficient	Myeloid|CancerHRD	Myeloid|DC	Myeloid|EC	Myeloid|Fibroblast	Myeloid|Mast	Myeloid|Myeloid	Myeloid|T_cell	T_cell|B_cell	T_cell|CancerHR-proficient	T_cell|CancerHRD	T_cell|DC	T_cell|EC	T_cell|Fibroblast	T_cell|Mast	T_cell|Myeloid	T_cell|T_cell
CPI-SC00DF4C861	PDGFB_PDGFR_complex	simple:P01127	complex:PDGFR_complex	PDGFB		True	False	True	curated	False	0.025																																										0.459																											0.329												
CPI-SC0CCB0D955	COL6A1_integrin_a2b1_complex	simple:P12109	complex:integrin_a2b1_complex	COL6A1		True	False	False	curated	True	0.025																							0.295																											1.37																															
CPI-SS08B91FD2A	CCR1_CCL7	simple:P32246	simple:P80098	CCR1	CCL7	True	True	False	curated	False	0.025																																			0.219																																				0.408										
CPI-SS0B186A32C	CCR5_CCL7	simple:P51681	simple:P80098	CCR5	CCL7	True	True	False	curated	False	0.025																																			0.203																																				0.208										
CPI-SS0F8C2FA91	CCR1_CCL8	simple:P32246	simple:P80075	CCR1	CCL8	True	True	False	curated	False	0.025																																			0.355																																				0.544										
CPI-SS0DFAF1FE2	CCR5_CCL8	simple:P51681	simple:P80075	CCR5	CCL8	True	True	False	curated	False	0.025																																			0.339																																				0.345										
CPI-SS059CC19A3	CCR1_CCL14	simple:P32246	simple:Q16627	CCR1	CCL14	True	True	False	curated	False	0.025																																0.349																																				0.537													
CPI-SS0B887F7AC	CCR1_CCL13	simple:P32246	simple:Q99616	CCR1	CCL13	True	True	False	guidetopharmacology.org	False	0.025																																			0.136																																				0.325										
CPI-SS0BAB460FF	ANGPT2_TEK	simple:O15123	simple:Q02763	ANGPT2	TEK	True	False	True	curated	False	0.025																																									0.348									0.288																															
CPI-SS09199F78C	CCR1_CCL23	simple:P32246	simple:P55773	CCR1	CCL23	True	True	False	curated	False	0.025																																0.143																																				0.331													
CPI-SS0D57FCA8C	IDE_CCL23	simple:P14735	simple:P55773	IDE	CCL23	True	True	False	InnateDB-All	False	0.025																																																		0.105																		0.111													
CPI-SS0659DBE72	EFNA4_EPHA4	simple:P52798	simple:P54764	EFNA4	EPHA4	True	False	True	curated	False	0.025														0.172																		0.138																																																	
CPI-SS041751A4D	CCR1_CCL18	simple:P32246	simple:P55774	CCR1	CCL18	True	True	False	guidetopharmacology.org	False	0.025																																			0.163																																				0.351										
CPI-SS0F5B6B186	PDCD1_PDCD1LG2	simple:Q15116	simple:Q9BQ51	PDCD1	PDCD1LG2	True	True	True	curated	False	0.025																																																																															0.319	0.273	
CPI-SS07D56EB05	CMKLR1_RARRES2	simple:Q99788	simple:Q99969	CMKLR1	RARRES2	True	True	False	curated	False	0.025																																	1.066																																				1.124												
CPI-SS0747FCACD	CXCL11_ACKR3	simple:O14625	simple:P25106	CXCL11	ACKR3	True	False	True	curated	False	0.025																																																																				0.217	0.219												
CPI-SC06CB2F292	NRG1_integrin_a6b4_complex	simple:Q02297	complex:integrin_a6b4_complex	NRG1		True	True	False	curated	True	0.025																																															0.118			0.288																															
CPI-SS0D46E2B45	TGFB3_TGFBR3	simple:P10600	simple:Q03167	TGFB3	TGFBR3	True	False	True	curated	False	0.025																																																		0.42	0.288																														
CPI-SS068C742A1	FGF1_TGFBR3	simple:P05230	simple:Q03167	FGF1	TGFBR3	True	False	True	InnateDB-All	False	0.025																																																		0.301	0.17																														
CPI-SS0B99F22A2	JAG1_NOTCH3	simple:P78504	simple:Q9UM47	JAG1	NOTCH3	False	False	True	curated	False	0.025																																										0.511									0.505																														
CPI-SS0A8627ED6	PVR_CD226	simple:P15151	simple:Q15762	PVR	CD226	True	True	True	curated	False	0.025																																								0.086					0.128																																				
CPI-SS0FB5FE587	DLL1_NOTCH4	simple:O00548	simple:Q99466	DLL1	NOTCH4	False	False	True	curated	False	0.025																																								0.12	0.428																																								
CPI-SS00D153A8A	NOTCH4_DLL4	simple:Q99466	simple:Q9NR61	NOTCH4	DLL4	False	True	False	curated	False	0.025																																0.291									0.598																																								
CPI-SS05FEE05CB	NOTCH4_JAG2	simple:Q99466	simple:Q9Y219	NOTCH4	JAG2	False	True	False	curated	False	0.025																																0.298									0.605																																								
CPI-SS0978D28AB	NRG1_MS4A4A	simple:Q02297	simple:Q96JQ5	NRG1	MS4A4A	True	True	True	IMEx,IntAct	False	0.025																																																	0.137				0.42																												
CPI-CS0E0B6C700	FLT1_complex_PGF	complex:FLT1_complex	simple:P49763		PGF	True	True	False	curated	False	0.025																																									0.447	0.462																																							
CPI-SC01A5C5096	COL6A2_integrin_a2b1_complex	simple:P12110	complex:integrin_a2b1_complex	COL6A2		True	False	False	curated	True	0.025																							0.328																											1.501																															
CPI-SS032E9A219	CX3CR1_CX3CL1	simple:P49238	simple:P78423	CX3CR1	CX3CL1	True	True	False	curated	False	0.025																																0.229																																				0.233													
CPI-CC08FFD9783	RAreceptor_RARG_atRetinoicAcid_byALDH1A3	complex:RAreceptor_RARG	complex:atRetinoicAcid_byALDH1A3			True	True	False	curated	False	0.025															0.09																																				0.167																														
CPI-SS0911EECCC	CXCL8_ACKR1	simple:P10145	simple:Q16570	CXCL8	ACKR1	True	False	True	curated	False	0.025																																0.785																																				0.957													
CPI-CC0D18F107A	RAreceptor_RXRB_atRetinoicAcid_byALDH1A3	complex:RAreceptor_RXRB	complex:atRetinoicAcid_byALDH1A3			True	True	False	curated	False	0.025															0.09																																				0.127																														
CPI-SS05B7D3407	CCL5_ACKR1	simple:P13501	simple:Q16570	CCL5	ACKR1	True	False	True	curated	False	0.025																																																																				0.816									1.648				
CPI-CC034CDFF5A	RAreceptor_RARA_RXRA_atRetinoicAcid_byALDH1A3	complex:RAreceptor_RARA_RXRA	complex:atRetinoicAcid_byALDH1A3			True	True	False	curated	False	0.025															0.113																																				0.132																														
CPI-CC019B04ACA	RAreceptor_RARA_atRetinoicAcid_byALDH1A3	complex:RAreceptor_RARA	complex:atRetinoicAcid_byALDH1A3			True	True	False	curated	False	0.025															0.145																																				0.154																														
CPI-CC03F4523A8	RAreceptor_RXRA_atRetinoicAcid_byALDH1A3	complex:RAreceptor_RXRA	complex:atRetinoicAcid_byALDH1A3			True	True	False	curated	False	0.025															0.113																																				0.132																														
CPI-SS0A021DB6E	CCL5_CCR1	simple:P13501	simple:P32246	CCL5	CCR1	True	False	True	curated	False	0.025																																																																												1.076				1.264	
CPI-SC069FF84F5	SPP1_integrin_a9b1_complex	simple:P10451	complex:integrin_a9b1_complex	SPP1		True	False	False	curated	True	0.025																							0.256																																													0.99													
CPI-SS0B01D306C	CCL5_CCR5	simple:P13501	simple:P51681	CCL5	CCR5	True	False	True	curated	False	0.025																																																																												1.06				1.065	
CPI-CS0DBD5CD16	CD8_receptor_LCK	complex:CD8_receptor	simple:P06239		LCK	False	True	False	curated	False	0.025																																																																									0.427								1.001
CPI-SS070BE6035	NTRK2_NTN4	simple:Q16620	simple:Q9HB63	NTRK2	NTN4	True	True	False	curated	False	0.025																																																		0.135	0.127																														
CPI-SS0795802F6	CCL4_SLC7A1	simple:P13236	simple:P30825	CCL4	SLC7A1	True	False	True	IMEx,IntAct	False	0.025																																																																			0.685									0.577					
CPI-SC0B80B8591	THBS1_integrin_a3b1_complex	simple:P07996	complex:integrin_a3b1_complex	THBS1		False	False	False	curated	True	0.037														0.237																											0.213									0.583																															
CPI-SC08C485EAE	FN1_integrin_a3b1_complex	simple:P02751	complex:integrin_a3b1_complex	FN1		True	False	False	curated	True	0.037																							0.448																											1.615																		0.811													
CPI-CS0D81115C8	Cholesterol_byDHCR24_RORA	complex:Cholesterol_byDHCR24	simple:P35398		RORA	True	False	True	curated	False	0.037														0.334	0.375			0.467																																																															
CPI-SS0EDAE16B6	EPOR_KITLG	simple:P19235	simple:P21583	EPOR	KITLG	True	True	False	I2D	False	0.037																																																								0.124			0.167	0.143																					
CPI-SC0A460766C	LAMC1_integrin_a2b1_complex	simple:P11047	complex:integrin_a2b1_complex	LAMC1		True	False	False	curated	True	0.037																							0.131																		0.341									0.396																															
CPI-SC0AD2341AF	COL1A1_integrin_a11b1_complex	simple:P02452	complex:integrin_a11b1_complex	COL1A1		True	False	False	curated	True	0.037															0.755									0.803																											2.568																														
CPI-SC0C061DC28	COL3A1_integrin_a11b1_complex	simple:P02461	complex:integrin_a11b1_complex	COL3A1		True	False	False	curated	True	0.037															0.669									0.725																											2.273																														
CPI-SC0C155763A	COL9A2_integrin_a11b1_complex	simple:Q14055	complex:integrin_a11b1_complex	COL9A2		True	False	False	curated	True	0.037															0.554																		0.429																											0.497																					
CPI-SC015ECCD97	COL1A2_integrin_a11b1_complex	simple:P08123	complex:integrin_a11b1_complex	COL1A2		True	False	False	curated	True	0.037															0.722									0.796																											2.463																														
CPI-SC09AE93F66	COL4A2_integrin_a11b1_complex	simple:P08572	complex:integrin_a11b1_complex	COL4A2		True	False	False	curated	True	0.037																								0.463																		1.121									0.763																														
CPI-SC0A916E0E2	COL9A2_integrin_a2b1_complex	simple:Q14055	complex:integrin_a2b1_complex	COL9A2		True	False	False	curated	True	0.037														0.247																		0.121																											0.189																						
CPI-SC0FB1817EE	COL6A1_integrin_a11b1_complex	simple:P12109	complex:integrin_a11b1_complex	COL6A1		True	False	False	curated	True	0.037																								0.603																		0.502									1.678																														
CPI-SC051FC855D	TGFB3_TGFbeta_receptor1	simple:P10600	complex:TGFbeta_receptor1	TGFB3		True	False	True	curated	False	0.037																																																	0.245		0.286		0.365																												
CPI-SC0755F1632	COL18A1_integrin_a11b1_complex	simple:P39060	complex:integrin_a11b1_complex	COL18A1		True	False	False	curated	True	0.037																																										0.775									0.972									0.562																					
CPI-SS02D7A1DDE	KIT_KITLG	simple:P10721	simple:P21583	KIT	KITLG	True	True	False	curated	False	0.037																																																								0.956			0.999	0.974																					
CPI-SS0DCA69916	TNFRSF13B_TNFSF13	simple:O14836	simple:O75888	TNFRSF13B	TNFSF13	True	True	False	curated	False	0.037		0.208		0.406				0.449																																																																									
CPI-SC00D92ECAF	FCER2_integrin_aMb2_complex	simple:P06734	complex:integrin_aMb2_complex	FCER2		True	True	False	curated	True	0.037				0.27			0.299	0.432																																																																									
CPI-SS077D7365D	CD28_CD86	simple:P10747	simple:P42081	CD28	CD86	False	False	True	curated	False	0.037																																																																									0.2			0.427				0.505	
CPI-SS03C51D352	TNFRSF13B_TNFSF13B	simple:O14836	simple:Q9Y275	TNFRSF13B	TNFSF13B	True	True	False	curated	False	0.037				0.635		0.255		0.763																																																																									
CPI-SS0708FE6FF	NRG1_LSR	simple:Q02297	simple:Q86X29	NRG1	LSR	True	True	True	InnateDB-All	False	0.037																																														0.105	0.192			0.194																															
CPI-SS0E2863F09	TNFRSF17_TNFSF13B	simple:Q02223	simple:Q9Y275	TNFRSF17	TNFSF13B	True	True	False	curated	False	0.037				0.634		0.255		0.763																																																																									
CPI-SS09648FAA9	TNFRSF13C_TNFSF13B	simple:Q96RJ3	simple:Q9Y275	TNFRSF13C	TNFSF13B	True	True	False	curated	False	0.037				0.624		0.245		0.753																																																																									
CPI-SS0B89DD8C1	TNFSF13_TNFRSF17	simple:O75888	simple:Q02223	TNFSF13	TNFRSF17	True	False	True	curated	False	0.037										0.207																		0.405																																				0.449																	
