id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B_cell|B_cell	B_cell|CancerHR-proficient	B_cell|CancerHRD	B_cell|DC	B_cell|EC	B_cell|Fibroblast	B_cell|Mast	B_cell|Myeloid	B_cell|T_cell	CancerHR-proficient|B_cell	CancerHR-proficient|CancerHR-proficient	CancerHR-proficient|CancerHRD	CancerHR-proficient|DC	CancerHR-proficient|EC	CancerHR-proficient|Fibroblast	CancerHR-proficient|Mast	CancerHR-proficient|Myeloid	CancerHR-proficient|T_cell	CancerHRD|B_cell	CancerHRD|CancerHR-proficient	CancerHRD|CancerHRD	CancerHRD|DC	CancerHRD|EC	CancerHRD|Fibroblast	CancerHRD|Mast	CancerHRD|Myeloid	CancerHRD|T_cell	DC|B_cell	DC|CancerHR-proficient	DC|CancerHRD	DC|DC	DC|EC	DC|Fibroblast	DC|Mast	DC|Myeloid	DC|T_cell	EC|B_cell	EC|CancerHR-proficient	EC|CancerHRD	EC|DC	EC|EC	EC|Fibroblast	EC|Mast	EC|Myeloid	EC|T_cell	Fibroblast|B_cell	Fibroblast|CancerHR-proficient	Fibroblast|CancerHRD	Fibroblast|DC	Fibroblast|EC	Fibroblast|Fibroblast	Fibroblast|Mast	Fibroblast|Myeloid	Fibroblast|T_cell	Mast|B_cell	Mast|CancerHR-proficient	Mast|CancerHRD	Mast|DC	Mast|EC	Mast|Fibroblast	Mast|Mast	Mast|Myeloid	Mast|T_cell	Myeloid|B_cell	Myeloid|CancerHR-proficient	Myeloid|CancerHRD	Myeloid|DC	Myeloid|EC	Myeloid|Fibroblast	Myeloid|Mast	Myeloid|Myeloid	Myeloid|T_cell	T_cell|B_cell	T_cell|CancerHR-proficient	T_cell|CancerHRD	T_cell|DC	T_cell|EC	T_cell|Fibroblast	T_cell|Mast	T_cell|Myeloid	T_cell|T_cell
CPI-SS0714977CA	BDNF_GPR152	simple:P23560	simple:Q8TDT2	BDNF	GPR152	True	False	True	IMEx,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.001	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.001	0.001	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
CPI-SS0E1389B57	ADIPOQ_GPR152	simple:Q15848	simple:Q8TDT2	ADIPOQ	GPR152	True	False	True	IMEx,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.001	0.001	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
CPI-SS0A866903F	CCL4L2_GPR152	simple:Q8NHW4	simple:Q8TDT2	CCL4L2	GPR152	True	False	True	IMEx,IntAct	False	0.009	0.008	0.0	0.0	0.008	0.008	0.009	0.0	0.008	0.009	0.008	0.0	0.0	0.008	0.008	0.009	0.0	0.008	0.016	0.015	0.0	0.0	0.015	0.015	0.016	0.0	0.015	0.105	0.104	0.0	0.0	0.104	0.104	0.106	0.0	0.104	0.004	0.003	0.0	0.0	0.004	0.003	0.005	0.0	0.004	0.003	0.003	0.0	0.0	0.003	0.003	0.004	0.0	0.003	0.022	0.021	0.0	0.0	0.021	0.021	0.023	0.0	0.022	0.33	0.329	0.0	0.0	0.329	0.329	0.33	0.0	0.329	0.164	0.163	0.0	0.0	0.163	0.163	0.165	0.0	0.163
CPI-SS0795802F6	CCL4_SLC7A1	simple:P13236	simple:P30825	CCL4	SLC7A1	True	False	True	IMEx,IntAct	False	0.068	0.068	0.057	0.087	0.081	0.057	0.055	0.062	0.065	0.058	0.058	0.047	0.077	0.071	0.047	0.045	0.052	0.055	0.087	0.087	0.077	0.107	0.1	0.076	0.074	0.082	0.084	0.18	0.18	0.17	0.2	0.194	0.169	0.167	0.175	0.178	0.046	0.046	0.036	0.066	0.06	0.035	0.033	0.041	0.044	0.038	0.039	0.028	0.058	0.052	0.028	0.026	0.033	0.036	0.063	0.063	0.053	0.083	0.076	0.052	0.05	0.058	0.061	0.665	0.665	0.655	0.685	0.679	0.655	0.652	0.66	0.663	0.557	0.557	0.546	0.577	0.57	0.546	0.544	0.551	0.554
CPI-SS03105D292	CSF1_SLC7A1	simple:P09603	simple:P30825	CSF1	SLC7A1	True	False	True	I2D	False	0.03	0.031	0.02	0.05	0.044	0.02	0.018	0.025	0.028	0.075	0.076	0.065	0.095	0.089	0.065	0.063	0.07	0.073	0.048	0.048	0.037	0.068	0.061	0.037	0.035	0.042	0.045	0.031	0.031	0.021	0.051	0.044	0.02	0.018	0.025	0.028	0.09	0.09	0.079	0.11	0.103	0.079	0.077	0.084	0.087	0.185	0.185	0.175	0.205	0.199	0.174	0.172	0.18	0.183	0.166	0.166	0.155	0.186	0.179	0.155	0.153	0.16	0.163	0.049	0.049	0.038	0.068	0.062	0.038	0.036	0.043	0.046	0.115	0.115	0.105	0.135	0.129	0.105	0.103	0.11	0.113
CPI-SS0D1D95883	CCL4_CCR5	simple:P13236	simple:P51681	CCL4	CCR5	True	False	True	curated	False	0.05	0.046	0.049	0.106	0.044	0.044	0.043	0.111	0.115	0.04	0.036	0.038	0.096	0.034	0.034	0.033	0.101	0.105	0.069	0.065	0.068	0.125	0.063	0.063	0.062	0.13	0.134	0.162	0.158	0.161	0.218	0.156	0.156	0.155	0.224	0.227	0.028	0.024	0.027	0.084	0.022	0.022	0.021	0.09	0.093	0.021	0.016	0.019	0.077	0.014	0.014	0.014	0.082	0.086	0.045	0.041	0.044	0.101	0.039	0.039	0.038	0.107	0.11	0.647	0.643	0.646	0.704	0.641	0.641	0.641	0.709	0.712	0.539	0.535	0.538	0.595	0.533	0.533	0.532	0.6	0.604
CPI-SS0C090A257	CCL3_CCR5	simple:P10147	simple:P51681	CCL3	CCR5	True	False	True	curated	False	0.02	0.016	0.018	0.076	0.014	0.013	0.013	0.081	0.085	0.026	0.022	0.025	0.082	0.02	0.02	0.019	0.087	0.091	0.03	0.026	0.028	0.086	0.024	0.023	0.023	0.091	0.095	0.118	0.114	0.117	0.174	0.112	0.112	0.111	0.18	0.183	0.014	0.01	0.012	0.07	0.008	0.007	0.007	0.075	0.079	0.013	0.009	0.011	0.069	0.007	0.007	0.006	0.074	0.078	0.01	0.006	0.008	0.066	0.004	0.003	0.003	0.071	0.075	0.745	0.741	0.744	0.802	0.739	0.739	0.739	0.807	0.811	0.127	0.123	0.126	0.183	0.121	0.121	0.12	0.189	0.192
CPI-SS0B01D306C	CCL5_CCR5	simple:P13501	simple:P51681	CCL5	CCR5	True	False	True	curated	False	0.078	0.074	0.077	0.134	0.072	0.072	0.071	0.139	0.143	0.062	0.057	0.06	0.118	0.055	0.055	0.055	0.123	0.127	0.113	0.109	0.112	0.169	0.107	0.107	0.106	0.174	0.178	0.045	0.041	0.043	0.101	0.039	0.038	0.038	0.106	0.11	0.046	0.042	0.045	0.102	0.04	0.04	0.039	0.107	0.111	0.05	0.046	0.049	0.106	0.044	0.044	0.043	0.111	0.115	0.041	0.037	0.04	0.097	0.035	0.035	0.034	0.102	0.106	0.172	0.168	0.17	0.228	0.166	0.165	0.165	0.233	0.237	1.003	0.999	1.002	1.06	0.997	0.997	0.997	1.065	1.068
CPI-SS008F83E02	CCL4_GPRC5D	simple:P13236	simple:Q9NZD1	CCL4	GPRC5D	True	False	True	IMEx,IntAct	False	0.043	0.042	0.042	0.0	0.042	0.042	0.0	0.042	0.0	0.033	0.032	0.032	0.0	0.032	0.032	0.0	0.032	0.0	0.062	0.062	0.061	0.0	0.062	0.061	0.0	0.062	0.0	0.155	0.155	0.155	0.0	0.155	0.154	0.0	0.155	0.0	0.021	0.021	0.021	0.0	0.021	0.021	0.0	0.021	0.0	0.014	0.013	0.013	0.0	0.013	0.013	0.0	0.013	0.0	0.038	0.038	0.038	0.0	0.038	0.037	0.0	0.038	0.0	0.64	0.64	0.64	0.0	0.64	0.64	0.0	0.64	0.0	0.532	0.532	0.531	0.0	0.531	0.531	0.0	0.531	0.0
CPI-SS0348B76E5	CCL16_CCR1	simple:O15467	simple:P32246	CCL16	CCR1	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.005	0.006	0.08	0.001	0.003	0.0	0.268	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.015	0.015	0.09	0.011	0.012	0.0	0.278	0.045	0.028	0.005	0.006	0.08	0.001	0.003	0.0	0.269	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.005	0.006	0.08	0.001	0.003	0.0	0.269	0.035	0.028	0.005	0.006	0.08	0.001	0.003	0.0	0.269	0.035
CPI-SS08DA48A5A	CCL3_CCR1	simple:P10147	simple:P32246	CCL3	CCR1	True	False	True	curated	False	0.04	0.017	0.018	0.092	0.013	0.014	0.0	0.28	0.047	0.046	0.023	0.024	0.098	0.019	0.021	0.0	0.286	0.053	0.05	0.027	0.027	0.102	0.023	0.024	0.0	0.29	0.057	0.138	0.116	0.116	0.191	0.112	0.113	0.0	0.379	0.146	0.034	0.011	0.011	0.086	0.007	0.008	0.0	0.274	0.041	0.033	0.01	0.011	0.085	0.006	0.008	0.0	0.273	0.04	0.03	0.007	0.007	0.082	0.003	0.004	0.0	0.27	0.037	0.765	0.743	0.743	0.818	0.739	0.74	0.0	1.006	0.773	0.147	0.125	0.125	0.199	0.121	0.122	0.0	0.388	0.155
CPI-SS0A021DB6E	CCL5_CCR1	simple:P13501	simple:P32246	CCL5	CCR1	True	False	True	curated	False	0.098	0.075	0.076	0.15	0.071	0.073	0.0	0.338	0.105	0.082	0.059	0.059	0.134	0.055	0.056	0.0	0.322	0.089	0.133	0.111	0.111	0.185	0.106	0.108	0.0	0.374	0.141	0.065	0.042	0.042	0.117	0.038	0.039	0.0	0.305	0.072	0.066	0.043	0.044	0.118	0.039	0.041	0.0	0.306	0.073	0.07	0.047	0.048	0.122	0.043	0.045	0.0	0.31	0.077	0.061	0.039	0.039	0.113	0.034	0.036	0.0	0.302	0.069	0.192	0.169	0.17	0.244	0.165	0.166	0.0	0.432	0.199	1.023	1.001	1.001	1.076	0.997	0.998	0.0	1.264	1.031
CPI-SS0817CE2B3	CCL3L3_CCR1	simple:P16619	simple:P32246	CCL3L3	CCR1	True	False	True	I2D,InnateDB-All	False	0.03	0.007	0.008	0.082	0.003	0.005	0.0	0.271	0.037	0.033	0.01	0.01	0.085	0.006	0.007	0.0	0.273	0.04	0.033	0.01	0.011	0.085	0.006	0.007	0.0	0.273	0.04	0.089	0.066	0.067	0.141	0.062	0.063	0.0	0.329	0.096	0.029	0.006	0.006	0.081	0.002	0.003	0.0	0.269	0.036	0.029	0.006	0.007	0.081	0.002	0.004	0.0	0.269	0.036	0.031	0.008	0.008	0.083	0.004	0.005	0.0	0.271	0.038	0.33	0.308	0.308	0.383	0.304	0.305	0.0	0.571	0.338	0.07	0.047	0.047	0.122	0.043	0.044	0.0	0.31	0.077
CPI-SS04587A7C5	CCL16_HRH4	simple:O15467	simple:Q9H3N8	CCL16	HRH4	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.01	0.015	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0
CPI-CS0B6CBE509	Histamine_byHDC_HRH4	complex:Histamine_byHDC	simple:Q9H3N8		HRH4	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.065	0.065	0.0	0.0	0.065	0.07	0.065	0.065	0.0	0.003	0.003	0.0	0.0	0.003	0.008	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.002	0.007	0.002	0.002	0.0	0.001	0.001	0.0	0.0	0.001	0.006	0.001	0.001	0.0	1.024	1.024	0.0	0.0	1.024	1.029	1.024	1.024	0.0	0.001	0.001	0.0	0.0	0.001	0.006	0.001	0.001	0.0	0.001	0.001	0.0	0.0	0.001	0.006	0.001	0.001
CPI-SS093922D5A	CCL16_CCR2	simple:O15467	simple:P41597	CCL16	CCR2	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.005	0.005	0.166	0.002	0.001	0.0	0.059	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057	0.014	0.014	0.176	0.012	0.01	0.0	0.069	0.048	0.048	0.005	0.005	0.166	0.002	0.001	0.0	0.059	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.005	0.005	0.166	0.002	0.001	0.0	0.06	0.039	0.048	0.005	0.005	0.166	0.002	0.001	0.0	0.059	0.038
CPI-SS0B7BC0E4D	CCL24_CCR2	simple:O00175	simple:P41597	CCL24	CCR2	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.005	0.005	0.166	0.002	0.001	0.0	0.06	0.039	0.049	0.006	0.006	0.167	0.003	0.002	0.0	0.06	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058	0.015	0.015	0.176	0.012	0.011	0.0	0.07	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0CF0E4DE9	CCL2_CCR2	simple:P13500	simple:P41597	CCL2	CCR2	True	False	True	curated	False	0.055	0.012	0.012	0.173	0.009	0.008	0.0	0.067	0.046	0.088	0.044	0.044	0.206	0.042	0.04	0.0	0.099	0.078	0.102	0.059	0.059	0.22	0.056	0.055	0.0	0.113	0.092	0.098	0.055	0.055	0.216	0.052	0.051	0.0	0.11	0.089	0.12	0.077	0.077	0.238	0.074	0.073	0.0	0.132	0.111	0.246	0.203	0.203	0.364	0.2	0.199	0.0	0.258	0.237	0.132	0.089	0.088	0.25	0.086	0.085	0.0	0.143	0.122	0.731	0.688	0.688	0.849	0.685	0.684	0.0	0.742	0.721	0.055	0.012	0.012	0.173	0.009	0.008	0.0	0.067	0.046
CPI-SC03E67206C	SPP1_integrin_aVb3_complex	simple:P10451	complex:integrin_aVb3_complex	SPP1		True	False	False	curated	True	0.0	0.016	0.016	0.0	0.027	0.018	0.017	0.02	0.015	0.0	0.103	0.104	0.0	0.115	0.106	0.105	0.107	0.103	0.0	0.157	0.158	0.0	0.169	0.16	0.159	0.161	0.157	0.0	0.06	0.06	0.0	0.072	0.063	0.062	0.064	0.06	0.0	0.086	0.086	0.0	0.098	0.088	0.088	0.09	0.085	0.0	0.038	0.038	0.0	0.049	0.04	0.039	0.042	0.037	0.0	0.013	0.013	0.0	0.025	0.016	0.015	0.017	0.013	0.0	0.891	0.891	0.0	0.902	0.893	0.892	0.895	0.89	0.0	0.03	0.03	0.0	0.041	0.032	0.031	0.034	0.029
CPI-SC06D7BD0F6	FN1_integrin_aVb3_complex	simple:P02751	complex:integrin_aVb3_complex	FN1		True	False	False	curated	True	0.0	0.034	0.034	0.0	0.046	0.037	0.036	0.038	0.034	0.0	0.295	0.296	0.0	0.307	0.298	0.297	0.3	0.295	0.0	0.366	0.366	0.0	0.378	0.369	0.368	0.37	0.366	0.0	0.061	0.062	0.0	0.073	0.064	0.063	0.065	0.061	0.0	0.355	0.355	0.0	0.367	0.358	0.357	0.359	0.355	0.0	1.533	1.533	0.0	1.545	1.536	1.535	1.537	1.532	0.0	0.075	0.075	0.0	0.087	0.078	0.077	0.079	0.075	0.0	0.729	0.73	0.0	0.741	0.732	0.731	0.733	0.729	0.0	0.067	0.067	0.0	0.079	0.07	0.069	0.071	0.067
CPI-SC07763D025	LAMC1_integrin_aVb3_complex	simple:P11047	complex:integrin_aVb3_complex	LAMC1		True	False	False	curated	True	0.0	0.012	0.012	0.0	0.023	0.014	0.014	0.016	0.011	0.0	0.024	0.025	0.0	0.036	0.027	0.026	0.028	0.024	0.0	0.057	0.058	0.0	0.069	0.06	0.059	0.061	0.057	0.0	0.008	0.009	0.0	0.02	0.011	0.01	0.012	0.008	0.0	0.267	0.267	0.0	0.279	0.27	0.269	0.271	0.267	0.0	0.321	0.322	0.0	0.333	0.324	0.323	0.325	0.321	0.0	0.007	0.007	0.0	0.019	0.01	0.009	0.011	0.007	0.0	0.011	0.012	0.0	0.023	0.014	0.013	0.016	0.011	0.0	0.003	0.004	0.0	0.015	0.006	0.005	0.007	0.003
CPI-SC0AA4C3895	F2_integrin_aVb3_complex	simple:P00734	complex:integrin_aVb3_complex	F2		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.012	0.003	0.002	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.012	0.003	0.002	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.012	0.003	0.002	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC045FE8A01	VTN_integrin_aVb3_complex	simple:P04004	complex:integrin_aVb3_complex	VTN		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.012	0.003	0.002	0.005	0.0	0.0	0.001	0.001	0.0	0.012	0.003	0.002	0.005	0.0	0.0	0.004	0.004	0.0	0.016	0.007	0.006	0.008	0.004	0.0	0.001	0.001	0.0	0.012	0.003	0.002	0.005	0.0	0.0	0.002	0.002	0.0	0.014	0.005	0.004	0.006	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.005	0.0	0.016	0.007	0.006	0.008	0.004	0.0	0.001	0.001	0.0	0.012	0.003	0.002	0.005	0.0
CPI-SC02EA03F82	THBS1_integrin_aVb3_complex	simple:P07996	complex:integrin_aVb3_complex	THBS1		False	False	False	curated	True	0.0	0.003	0.004	0.0	0.015	0.006	0.005	0.007	0.003	0.0	0.155	0.155	0.0	0.166	0.157	0.157	0.159	0.154	0.0	0.065	0.066	0.0	0.077	0.068	0.067	0.069	0.065	0.0	0.016	0.016	0.0	0.028	0.019	0.018	0.02	0.015	0.0	0.131	0.131	0.0	0.143	0.134	0.133	0.135	0.131	0.0	0.5	0.501	0.0	0.512	0.503	0.502	0.505	0.5	0.0	0.011	0.012	0.0	0.023	0.014	0.013	0.015	0.011	0.0	0.039	0.04	0.0	0.051	0.042	0.041	0.043	0.039	0.0	0.01	0.01	0.0	0.021	0.012	0.011	0.014	0.009
CPI-SC0FCA446B5	L1CAM_integrin_aVb3_complex	simple:P32004	complex:integrin_aVb3_complex	L1CAM		False	False	False	curated	True	0.0	0.003	0.003	0.0	0.015	0.006	0.005	0.007	0.003	0.0	0.001	0.002	0.0	0.013	0.004	0.003	0.005	0.001	0.0	0.003	0.003	0.0	0.015	0.006	0.005	0.007	0.003	0.0	0.002	0.003	0.0	0.014	0.005	0.004	0.006	0.002	0.0	0.004	0.004	0.0	0.016	0.007	0.006	0.008	0.004	0.0	0.001	0.001	0.0	0.013	0.004	0.003	0.005	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.0	0.014	0.005	0.004	0.007	0.002	0.0	0.007	0.008	0.0	0.019	0.01	0.009	0.011	0.007
CPI-SC0A5BCC92E	FCER2_integrin_aVb3_complex	simple:P06734	complex:integrin_aVb3_complex	FCER2		True	True	False	curated	True	0.0	0.175	0.175	0.0	0.186	0.177	0.177	0.179	0.174	0.0	0.004	0.005	0.0	0.016	0.007	0.006	0.008	0.004	0.0	0.004	0.005	0.0	0.016	0.007	0.006	0.008	0.004	0.0	0.002	0.003	0.0	0.014	0.005	0.004	0.006	0.002	0.0	0.001	0.002	0.0	0.013	0.004	0.003	0.005	0.001	0.0	0.001	0.001	0.0	0.012	0.003	0.003	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.006	0.0	0.017	0.008	0.007	0.009	0.005	0.0	0.001	0.001	0.0	0.012	0.003	0.002	0.005	0.0
CPI-SC0F72E9E4E	FGF2_integrin_aVb3_complex	simple:P09038	complex:integrin_aVb3_complex	FGF2		True	False	False	curated	True	0.0	0.001	0.001	0.0	0.013	0.004	0.003	0.005	0.0	0.0	0.002	0.003	0.0	0.014	0.005	0.004	0.006	0.002	0.0	0.006	0.006	0.0	0.018	0.009	0.008	0.01	0.005	0.0	0.002	0.002	0.0	0.013	0.004	0.003	0.006	0.001	0.0	0.034	0.034	0.0	0.045	0.036	0.035	0.038	0.033	0.0	0.014	0.014	0.0	0.025	0.016	0.015	0.018	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.013	0.004	0.003	0.005	0.0	0.0	0.001	0.001	0.0	0.012	0.003	0.002	0.005	0.0
CPI-SC0FB36427B	FGF1_integrin_aVb3_complex	simple:P05230	complex:integrin_aVb3_complex	FGF1		True	False	False	curated	True	0.0	0.001	0.002	0.0	0.013	0.004	0.003	0.005	0.001	0.0	0.007	0.007	0.0	0.018	0.009	0.008	0.011	0.006	0.0	0.008	0.008	0.0	0.02	0.011	0.01	0.012	0.007	0.0	0.001	0.001	0.0	0.013	0.004	0.003	0.005	0.001	0.0	0.001	0.002	0.0	0.013	0.004	0.003	0.005	0.001	0.0	0.062	0.063	0.0	0.074	0.065	0.064	0.066	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.012	0.003	0.003	0.005	0.0	0.0	0.001	0.001	0.0	0.012	0.003	0.002	0.005	0.0
CPI-SC0F0AC498A	THY1_integrin_aVb3_complex	simple:P04216	complex:integrin_aVb3_complex	THY1		False	False	False	curated	True	0.0	0.008	0.008	0.0	0.019	0.01	0.009	0.012	0.007	0.0	0.057	0.058	0.0	0.069	0.06	0.059	0.061	0.057	0.0	0.078	0.078	0.0	0.09	0.081	0.08	0.082	0.078	0.0	0.006	0.006	0.0	0.017	0.008	0.007	0.01	0.005	0.0	0.142	0.142	0.0	0.154	0.145	0.144	0.146	0.142	0.0	0.866	0.867	0.0	0.878	0.869	0.868	0.87	0.866	0.0	0.015	0.016	0.0	0.027	0.018	0.017	0.019	0.015	0.0	0.013	0.013	0.0	0.024	0.015	0.014	0.017	0.012	0.0	0.014	0.014	0.0	0.025	0.016	0.015	0.018	0.013
CPI-SC060FE7871	VWF_integrin_aVb3_complex	simple:P04275	complex:integrin_aVb3_complex	VWF		True	False	False	curated	True	0.0	0.005	0.005	0.0	0.017	0.008	0.007	0.009	0.004	0.0	0.009	0.01	0.0	0.021	0.012	0.011	0.013	0.009	0.0	0.008	0.009	0.0	0.02	0.011	0.01	0.012	0.008	0.0	0.002	0.002	0.0	0.014	0.005	0.004	0.006	0.001	0.0	0.966	0.967	0.0	0.978	0.969	0.968	0.97	0.966	0.0	0.005	0.005	0.0	0.016	0.007	0.007	0.009	0.004	0.0	0.019	0.019	0.0	0.03	0.021	0.021	0.023	0.018	0.0	0.013	0.013	0.0	0.024	0.015	0.015	0.017	0.012	0.0	0.006	0.006	0.0	0.017	0.008	0.008	0.01	0.005
CPI-SC0D3D23FAA	IGF1_integrin_aVb3_complex	simple:P05019	complex:integrin_aVb3_complex	IGF1		True	False	False	curated	True	0.0	0.03	0.03	0.0	0.042	0.032	0.032	0.034	0.029	0.0	0.008	0.008	0.0	0.02	0.011	0.01	0.012	0.007	0.0	0.009	0.01	0.0	0.021	0.012	0.011	0.013	0.009	0.0	0.001	0.001	0.0	0.013	0.004	0.003	0.005	0.001	0.0	0.009	0.01	0.0	0.021	0.012	0.011	0.013	0.009	0.0	0.262	0.262	0.0	0.274	0.265	0.264	0.266	0.262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074	0.074	0.0	0.086	0.076	0.076	0.078	0.073	0.0	0.004	0.004	0.0	0.015	0.006	0.005	0.008	0.003
CPI-SC0A6D5D2B1	MMP2_integrin_aVb3_complex	simple:P08253	complex:integrin_aVb3_complex	MMP2		True	False	False	curated	True	0.0	0.008	0.008	0.0	0.02	0.011	0.01	0.012	0.007	0.0	0.071	0.071	0.0	0.083	0.074	0.073	0.075	0.071	0.0	0.117	0.117	0.0	0.129	0.12	0.119	0.121	0.117	0.0	0.012	0.013	0.0	0.024	0.015	0.014	0.017	0.012	0.0	0.277	0.278	0.0	0.289	0.28	0.279	0.281	0.277	0.0	0.977	0.977	0.0	0.989	0.98	0.979	0.981	0.977	0.0	0.016	0.017	0.0	0.028	0.019	0.018	0.02	0.016	0.0	0.069	0.069	0.0	0.081	0.072	0.071	0.073	0.068	0.0	0.013	0.014	0.0	0.025	0.016	0.015	0.017	0.013
CPI-SC021D4420C	TNC_integrin_aVb3_complex	simple:P24821	complex:integrin_aVb3_complex	TNC		True	False	False	curated	True	0.0	0.002	0.002	0.0	0.014	0.005	0.004	0.006	0.001	0.0	0.019	0.019	0.0	0.031	0.022	0.021	0.023	0.019	0.0	0.029	0.029	0.0	0.041	0.032	0.031	0.033	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.008	0.0	0.019	0.01	0.009	0.011	0.007	0.0	0.126	0.126	0.0	0.137	0.128	0.127	0.13	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.008	0.0	0.019	0.01	0.009	0.011	0.007	0.0	0.002	0.002	0.0	0.014	0.005	0.004	0.006	0.002
